speaker,start,end,text
Unknown Interviewer,00:31:46:16,00:31:55:25,"So he was the first one. And then they had a girl sometime just, oh, maybe a week later than ours. And that that was the first two babies here."
Doris Burns Carlson,00:31:55:27,00:32:01:10,"And, so you had a doctor, who for your children?"
Unknown Interviewer,00:32:01:10,00:32:13:00,"Yeah, we went to Moscow for all that. They were all born the Moscow hospital. And, But then doctor came, and then I had him,"
Doris Burns Carlson,00:32:13:02,00:32:18:18,"Well, how do you think,"
Doris Burns Carlson,00:32:18:20,00:32:21:11,"Did you, plan to have three children?"
Unknown Interviewer,00:32:21:27,00:32:42:29,"I plan to have six and then six, but, and that after having that many, I didn't carry them that easy. And I had problems, but not not that I would chance of losing them, but I just got to our foundation. I couldn't have to get around and I couldn't. We got. So I just decided Craig was my limit."
Doris Burns Carlson,00:32:44:02,00:32:46:13,"well, I had,"
Unknown Interviewer,00:32:46:15,00:32:50:16,We planned for all hours. Everyone of was. We wanted them all.
Doris Burns Carlson,00:32:50:19,00:32:59:27,"Well, where did, your knowledge of, childbirth and childbearing come from? Did was your mother important in that part or."
Unknown Interviewer,00:32:59:29,00:33:26:24,"Oh, yeah. And oh I always liked kids and then of course went to nurses training and I didn't mind taking care of the children. I enjoyed children but then I read quite a few books on it and, but you know, you don't read as much as when you get older. And now if I were younger, I think I would know more, but I wouldn't I wouldn't want to go back for another."
Doris Burns Carlson,00:33:26:26,00:33:32:21,"I yeah. You're saying that, childbearing you've gotten, more things. I've known about it now."
Unknown Interviewer,00:33:32:21,00:33:36:00,"Oh, I think so. But I think they have more problems now too."
Doris Burns Carlson,00:33:36:03,00:33:40:00,"You, Can you think of things? Why would be that way?"
Unknown Interviewer,00:33:40:02,00:33:56:23,"Well, there's too many kids around, and some kids don't have to work. And if you want your kids to work, which I think is a blessing to all kids, I think we have. Yeah."
