speaker,start,end,text
Unknown Interviewer,00:35:09:16,00:35:15:25,And did your husband help you much in those early days with your first child with.
Audrey Winter,00:35:15:25,00:35:35:03,"You drove me crazy, you know, I mean, he was very nervous, protective. Father, when I got home from the hospital, well, with Nancy, my mother in law and him took her home first because she was going to go home, and I had to stay in hospital. So they had her for a couple, three days at home. And so."
Audrey Winter,00:35:35:05,00:35:39:05,"And and then having a steering wheel, it's hard for."
Unknown,00:35:39:05,00:35:45:09,You do a lot of stuff. So he.
Audrey Winter,00:35:46:11,00:35:47:08,I'm probably a good thing.
Unknown Interviewer,00:35:47:14,00:36:00:24,"Yeah. Sounds like. Well, do you have any plans right now for the international school? Yeah. We still. But to go on perhaps to college or."
Audrey Winter,00:36:00:27,00:36:24:03,"I'd like to, but mainly I don't. I don't want to force you into being the kind of person that I'd like to be in, that I'd like her define what she really wants out of life. She really loves animals, and she's talk about doing. And this is what she wants. I work the rest of my life in a supermarket, and that's what."
Audrey Winter,00:36:24:05,00:36:52:25,"I do want for her to. To get away from Caulder. I think that everyone couple should get away. Parents, both sides. And just going to be going on each other to have. Just to. And once you learn that you have a chair and the two of you are one, not two, separate your separate. But yeah, your and your your family for three years in the, you know, to learn to stand for 20."
Audrey Winter,00:36:52:28,00:37:16:27,"And with family interfering a lot, it's hard for you to learn to stand up against your parents and say, all right, you may not approve of this, but this is my life and you have no business telling her what to do. Or this is my husband and this is his home. And these kids get to do this. This is his business is right."
Audrey Winter,00:37:17:00,00:37:33:15,"And like raising your children, you may not always agree with what they do. But like I told him, I don't disagree in front of my kids. I won't even talk to you later. I mean, you know the thing, if you jump right in, in front of the kids right there, you erroneous."
Unknown Interviewer,00:37:33:15,00:37:45:26,"So it's good. Yeah, I agree with it."
Unknown Interviewer,00:37:45:28,00:38:05:14,"This is a strange question. I'm not sure if, since. How has the role of children changed since you had children with you? What you're asking, they're really. Children? I know in some form to raise the children with the helpers. Right. So?"
Audrey Winter,00:38:05:17,00:38:33:24,"So for. The lot now, our children probably in the rural area compared to like the cities or something, they still are so many couples, they are both me working. Nancy has her job, but she has to be. And if she didn't help to, I wouldn't be able to. I'm not having the time off. And so it's, which helps."
Audrey Winter,00:38:33:24,00:38:34:22,And I do things.
Unknown Interviewer,00:38:34:22,00:38:36:21,And we all just have to work together.
Audrey Winter,00:38:36:21,00:38:44:02,We remove careers just because there just isn't enough time on Saturdays and Sundays to get everything done. It needs to be done. You know?
Unknown Interviewer,00:38:44:09,00:38:49:06,"I know. Well, when you do have time."
Unknown,00:38:49:06,00:38:59:01,"To relax, what do you do for that social? Oh, I don't know. A lot of times I just studying everything and, you know, just,"
Audrey Winter,00:38:59:03,00:39:01:00,Get a chance to.
Unknown,00:39:01:02,00:39:07:21,"Really get involved. You know, I was working a lot of times I didn't get to study nurse much."
Audrey Winter,00:39:07:23,00:39:15:12,And if I'm out that and I have study groups and different times and maybe just going out and having fellowship with.
Unknown Interviewer,00:39:15:12,00:39:21:20,"Other people, do you as a family go out and do everything like go over and get ice cream or."
Audrey Winter,00:39:21:22,00:39:41:21,"You know. Yeah, we had a oh, that's pretty crazy. I mean, a lot of guilt. I mean, but Nancy was with us when I got my first year. My, my my very own, and, we come across bridge and I got Wednesday night and we came across the field and I was dragging my he was grabbing hers, and she was packing."
Audrey Winter,00:39:42:23,00:39:48:07,"I mean, this is just. And,"
Audrey Winter,00:39:48:10,00:40:18:21,"Sleigh riding in the wintertime or, once in a while, we're gonna go fishing. But most everything we do, we do. I very seldom, you know, what is an individual like? What's that mean? Not too often I do that because, well, he he likes me at home, and he likes my attention. All of my attention. Sometimes too much."
Audrey Winter,00:40:18:23,00:40:19:20,I'd like to be more.
Unknown,00:40:19:20,00:40:26:29,Of an individual.
Unknown Interviewer,00:40:27:01,00:40:37:19,"And, yeah, I don't like John. perfect. I'm not gonna go."
Unknown Interviewer,00:40:37:22,00:40:55:24,"On somebody else different. Oh, I think she's wondering what's going on. do you have any particular, I know you read the Bible, but any particular books and magazines? But whatever. We have it like farmer farming areas, type specific."
Unknown,00:40:55:24,00:41:03:19,"Magazines in general. And then, you know, I."
Audrey Winter,00:41:03:22,00:41:10:02,"I have some steady courses that I get in that are Christian training courses or something like that, but most of the time or."
Unknown,00:41:10:05,00:41:15:01,"Are just, are in Christian."
Audrey Winter,00:41:15:04,00:41:16:14,Right? Like my sister.
Unknown,00:41:16:18,00:41:23:16,And I were talking coming down from our meeting last night.
Audrey Winter,00:41:23:18,00:41:25:28,You are what you to.
Unknown,00:41:26:00,00:41:31:09,"And if you constantly put something funny, you know, a lot of people are."
Audrey Winter,00:41:31:11,00:41:52:02,"There for their other half lives. Can put her in the library with them. Words that are too nice. And she's, So she liked it. And I said, well, that's why I felt it. You should down, you know, having your home. What you want your children to learn and read. And so basically, that's what I have."
Unknown,00:41:52:02,00:41:57:25,I have Christian books around and that's real fun.
Audrey Winter,00:41:57:28,00:42:03:21,And I know you can get involved in a lot of the other stuff. You're going to have them involved too.
Unknown Interviewer,00:42:03:24,00:42:12:04,But so very sounded pretty important. There.
Unknown Interviewer,00:42:16:26,00:42:22:22,"Oh, this is a loaded question. have you ever thought what you might do if something happened to."
Unknown,00:42:22:22,00:42:29:17,"Your husband, if he was very ill or if he died accidentally?"
Audrey Winter,00:42:29:19,00:42:42:27,"Well, yes, I did. There was a little alarm here, and her husband was out hunting and fell in one of these pictures and a statement like, through, you know, and all of a sudden."
Unknown,00:42:42:29,00:42:54:02,"All of us around and we just look up to him. But what if that was me, you know, what would I do? And I thought about it and."
Audrey Winter,00:42:54:05,00:42:58:04,"I just don't remember, I, I would have to."
Unknown,00:42:58:04,00:43:02:07,Consider her and.
Unknown,00:43:02:09,00:43:04:14,Things go.
Audrey Winter,00:43:04:16,00:43:07:21,What I like to read someday able to do.
Unknown,00:43:07:23,00:43:13:15,Would be a lot to find and be with people. And like.
Audrey Winter,00:43:13:17,00:43:15:19,Be Christian.
Unknown Interviewer,00:43:15:22,00:43:20:09,"And of course, I mean, this is just a thing for nice for."
Audrey Winter,00:43:20:09,00:43:44:22,"Hearing about maybe two and maybe that should I have to go on two or I have to definitely go back to school. So and get an education up to go right now where I work now, it's probably one of the higher paying jobs. That's why I work here, because it's good money. Not. That's why I like it, because it's very hard."
Audrey Winter,00:43:44:24,00:43:50:07,But I would I would probably stay there until I get things going.
Unknown Interviewer,00:43:50:10,00:43:55:17,But do you think you're probably to.
Audrey Winter,00:43:55:19,00:44:02:11,Not write your first year of college before.
Unknown,00:44:05:01,00:44:10:15,"I think I probably would. I wouldn't go back for, but,"
Audrey Winter,00:44:10:18,00:44:11:15,There's a lot of kids.
Unknown,00:44:11:15,00:44:18:16,"Family and I love and everything, I don't think. I think."
Audrey Winter,00:44:18:19,00:44:38:22,"You know, I might write for a few years, but I think if Nancy got older, I would probably want to be in a place where she would, even if it was, you know, just Saint Mary's. I wouldn't really want to be there. But I'd like to be in a place where she could be have a chance if she wanted to be involved in groups with band and glorious record ever."
Audrey Winter,00:44:38:23,00:44:42:13,"In out here. We live 25 miles. I mean, if you're having."
Unknown Interviewer,00:44:42:13,00:44:45:20,"Practice after school, you're just kind of. Yeah, I."
Audrey Winter,00:44:45:22,00:45:06:26,"And but if I continue to live here, I would drive back and forth to make sure that she her chance to be involved in more joining sports or photographing, you know, this is a good thing. Part of things that the kids in this town in here is a social activity and, and I want I would like her to be of course, like I always wanted to be."
Unknown Interviewer,00:45:06:29,00:45:08:05,Like.
Audrey Winter,00:45:08:07,00:45:16:23,"I'd like her to have the chance. And if she didn't like it, I don't know for sure. But I'd like to know that she had a chance to go. And being that, you know."
Unknown Interviewer,00:45:16:26,00:45:29:13,"If she were 17, going on 18, and was getting married, what advice would you give her? Or would you run into your family? And I wouldn't."
Audrey Winter,00:45:29:15,00:45:45:00,"I would try to explain to her the things in my life and maybe the mistakes that I made. And of course, tell her that if I had the same thing to do or."
Audrey Winter,00:45:45:02,00:45:55:18,"I would just really ask her first. Take a long stretch to say, well, yeah, you got to really."
Unknown,00:45:55:20,00:45:59:07,Really try to get your perspective and.
Audrey Winter,00:45:59:12,00:46:12:10,Think about yourself like five years from the time that she's getting married or ten years and think of her and interests who?
Audrey Winter,00:46:12:12,00:46:35:27,"Everybody. I think when you're little, they're always go all the girls, you know, all along I get married, you know, and on and on and on. I have kids and. It's not, you know, it doesn't have to be that way. You don't have to immediately get married, and you don't have to, you know, I would just encourage her to."
Unknown,00:46:36:00,00:46:40:22,To maybe get to know a person better.
Audrey Winter,00:46:40:24,00:46:57:05,"And to tell her to have more things in common. You know, I mean, this would be a good thing. Like with me, I've never had a bad day in life, and I'd never caught a fish. I mean, you know, and of course, all the things that I like to do, he wasn't interested."
Unknown Interviewer,00:46:57:07,00:47:02:16,I don't know how we ever got together. I know it's strange.
Audrey Winter,00:47:02:18,00:47:19:27,"I mean, you know, divorced him, that I went to a football game and scream my head off and was so excited. It was crazy. But, you know, just just interest and excuse. Been on it. I guess the one thing I could do is just pray about."
Unknown Interviewer,00:47:20:00,00:47:25:29,"Would you talk to her about contraception? Oh, yeah. Definitely."
Audrey Winter,00:47:26:01,00:47:36:01,"I was one of the very First Nation. Yeah, I really sex education should be taught in a basic I mean, all the time, I mean, I she won't grow."
Unknown Interviewer,00:47:36:01,00:47:37:21,"Up, so she always tries to."
Audrey Winter,00:47:37:21,00:47:42:27,"Yes. Like like I was, I was very, very surprised."
Unknown,00:47:42:29,00:47:50:12,"I mean, I as a Christian parents I think that you should put your children the right and that it's not it's."
Audrey Winter,00:47:50:12,00:47:55:16,Not up to the schools or any place else. It's it's in her.
Audrey Winter,00:47:55:18,00:48:15:25,"And just be aware, you know, you don't have to be like the favorite saying around this area. A lot of times people mouth off means they will keep her pregnant in the summertime and barefoot near wintertime. That's the way to keep your life. well, young, I'm a firm believer."
Unknown Interviewer,00:48:15:25,00:48:19:13,You don't go.
Audrey Winter,00:48:20:29,00:48:23:28,So I maybe just.
Unknown Interviewer,00:48:24:00,00:48:25:05,Let her litter.
Audrey Winter,00:48:25:07,00:48:31:05,"Yeah. Be aware of a few things. And like, in a more prepared opinion."
Unknown Interviewer,00:48:31:07,00:48:36:29,That sounds good.
Unknown Interviewer,00:48:37:02,00:48:50:07,"Oh, here's some good ones. I know you talked about your church activities in the community here. Is there anything that you're really involved in?"
Audrey Winter,00:48:50:25,00:49:19:08,"yeah. The school, naturally. We have a parent teachers club rather than a PTA. This is putting you in when I can. Either I'm involved. They have, like I told you, they have carnivals, and, we go around for prizes. Yeah, I really am out here. That's about the only thing there is to be involved in."
Audrey Winter,00:49:19:10,00:49:37:04,"Is your school. Of course, if you wanted to drive. Or you can even drive to Saint Mary's because the bowling. Oh, no, I mean, no, they're they're just different. I mean, if you want to drive to Spokane and back, but I mean, you know, that's not a thing. So you just, you know."
Unknown Interviewer,00:49:37:07,00:49:53:27,"It's certainly is. what suggestions would you give to a young woman if you had a friend who said, well, I'm going to go and I'm going to live out in the country, what would you what would you want to prepare for if she wasn't used to that?"
Unknown,00:49:54:00,00:49:59:11,What would you want to tell her? It's what?
Audrey Winter,00:49:59:13,00:50:25:04,"And then just because it looks, you know, a lot of people today, they want to get back to the basics. Well, this is fantastic. I mean, you know, I think that before they sell everything they own and take off and go, they better go quiet first a little bit, you know, because there's there's not a lot of people like my other sister law that lives down here."
Audrey Winter,00:50:25:07,00:50:50:02,"She was in Spokane all their life. And she came up to this type of like and different. She will not I mean, she couldn't use every ring works her and she would not build a fire. You know, you have to to learn to do this and you have to be willing to make a sacrifice. You have to say, all right, it doesn't matter how I feel, right?"
Audrey Winter,00:50:50:05,00:51:05:25,"I've got to do this for my family. their needs come first. I mean, you know, and then I just kind of work myself in as graduate schools. And that's one of the lessons I think you have to learn is."
Audrey Winter,00:51:05:27,00:51:12:20,Is just it's an honor for her. And to be conservative.
Unknown Interviewer,00:51:12:23,00:51:23:22,"Have you found it? Perhaps a little more private and lonely than you'd like, you know, or lonely or so maybe she'd have to."
Audrey Winter,00:51:23:25,00:51:53:03,"Be aware of and be prepared for. Like I say, in, like in our sophomore year in our freshman class, we thought we had turned into a good person, which is a gigantic. But for them, it was pretty good size for the rest of the school. And so and I knew just everyone in the school and everyone knew me and I wasn't involved in everyone's life, and I was just constantly with people learning to be with them and a part of their life."
Audrey Winter,00:51:53:03,00:52:20:14,"And they were a part of my life. And now it's like, I mean, you have a lot of courses like this. I mean, even in school, you have a few basic things that are to and but there's other people you can be involved with and they're interested. They like volleyball. You can go play longer or whatever. But here you you have to accept the fact in irritating yourself, and."
Unknown Interviewer,00:52:20:15,00:52:25:12,You learn to be a more self-sufficient.
Audrey Winter,00:52:25:14,00:52:37:06,"And the interest that you have by yourself, I mean, you have to work for sure. So or bake. Yeah, I."
Audrey Winter,00:52:37:08,00:52:45:12,It's to answer an adjustment every people people look at this like this I better think about it really hard.
Unknown Interviewer,00:52:45:15,00:52:54:25,In your in your particular family right now. I know you and your husband go work. Do you go take care of the finances and talk about that.
Unknown,00:52:54:27,00:53:05:29,"Well running the house here I'm going to the Bible says the man of the household. And, I'm right, more spiritual."
Audrey Winter,00:53:06:01,00:53:28:25,"In fact, be taking care of the money there time. And but I am doing things about this great. I mean, if I want something, he don't say, you know, I don't have to go and ask him for a dime to go. But the basic decisions are what bills to pay and whatever is right. I mean, he's just the boss and that's the way it is."
Audrey Winter,00:53:28:27,00:53:42:04,"Of course. I can sit down and say, aren't these things? Or do. And as far as I, I manage it in that area. But if he comes in and he says no, I want to keep this money on."
Unknown,00:53:42:06,00:53:46:13,You're not doing that. And that's fine. I right.
Audrey Winter,00:53:46:16,00:54:09:15,"And our, our money just goes together and we just go I mean I don't consider it as my money. Yeah. You know, you have no right to it because he brings his home and gives it to me. And so. All right. It's just kind of a cooperative type with him. She's having her final word. You're saying, you know."
Unknown Interviewer,00:54:09:17,00:54:13:12,For is a sharing right in the decision making.
Audrey Winter,00:54:13:12,00:54:23:03,"You're right. A lot of times I would like to do things a little bit more differently, but I figured, well, who knows for."
Unknown Interviewer,00:54:23:05,00:54:25:04,Them that it works out.
Audrey Winter,00:54:25:07,00:54:28:19,"Yeah, I might go in there resenting it a little bit."
Unknown Interviewer,00:54:28:19,00:54:30:05,Sometimes I don't want to do that.
Audrey Winter,00:54:30:05,00:54:57:26,"But, as far as. Like for the grocery shopping or whatever, like we go and if he goes into the store, he just drives me crazy because he picks up, you know, you have to buy a case of this and that, you know, and, because we're trying to make something that here clothing sitting there can $8.89,"
Audrey Winter,00:54:57:28,00:55:24:20,"But yeah, we learned about people like that for the first few years of our marriage. It wasn't that way. I oh, I worked some, but it's been more so in the last year. Like, I don't know. So I work and do the same type of thing that he does. And he's had to learn to do the same type of thing to to be a housewife home like he was taken up to a year ago."
Audrey Winter,00:55:24:22,00:55:45:00,"And what we both had this morning, turning the bronchitis thing. Well, the doctor just told me, go ahead and work because I would be behaving if I was home anyway. So, he stayed home one day, and when I came home from work, he had the house cleaning the floors more. He, had dinner on the table. Oh, wow."
Audrey Winter,00:55:45:00,00:56:11:27,"Things I would have done if I had been here for him. And, he can, I cannot him for work cares for me while I was working on, like, just, you know, whatever I would have done it, too. And I think this is a real blessing. You learning to share both sides. Because when a lot of the women that work around here, they go home and they have everything to get, and it was that where you would be."
Unknown Interviewer,00:56:11:28,00:56:14:01,For years because to.
Audrey Winter,00:56:14:03,00:56:31:17,"But I think that he's really realizing, you know, that I am a person with real feelings. I'm not just a woman anymore, you know what I mean? And that's really great because, you know, it's it's quite a burden. I mean, you know, you're mutual caring, not just."
Unknown,00:56:31:20,00:56:38:13,"Knowing that there are some finances, but the lifestyle changes and you, you gain."
Audrey Winter,00:56:38:13,00:56:58:02,"More that maybe I've learned this is not always fighting for what I'm fighting for my rights. You better don't do this to me. And I'm not going to let you get away with that. I've learned if a woman is really smart, she doesn't have to think you're great. All you have to do is figure something and let it go."
Audrey Winter,00:56:58:04,00:57:26:17,"And you know, it's funny. Yesterday you done or your opinion on something you can say or I disagree with you and I feel this way about this person or that thing, you know, all this. Then later on the well, you know, I think I was wrong about some, you know, it doesn't always work like that, but this has been a lesson for me to because being a spoiled brat, I just demanded that everything was my own way."
Audrey Winter,00:57:26:19,00:57:44:23,"And then for a long time it went, but nothing was my way. He was going to show me that I couldn't be that way. No, no was just come back for part. And he can do that a lot. It's not to, you know, it was you know, a lot of women are getting more salary involved. You know, if someone's hurt, I cry with them."
Audrey Winter,00:57:44:23,00:57:54:13,If they're they're laughing I laugh with him. You know he's a put it on. All right. Now you really know what that's going to be all right. Yeah. Just break down.
Unknown Interviewer,00:57:54:16,00:58:05:00,"You know, going to. That's okay. Look out. They always want what you don't put yourself in."
Unknown,00:58:05:02,00:58:12:05,Know everything for in therapy.
Unknown Interviewer,00:58:12:07,00:58:16:00,"Yeah I know yeah, yeah. It's obvious. You know, blue eyes or."
Audrey Winter,00:58:16:06,00:58:19:15,Anybody else that have blue eyes. Ones brown eyes is strange.
Unknown Interviewer,00:58:19:22,00:58:26:24,"Oh. Is your husband as active as your in the church, Christian? No."
Audrey Winter,00:58:29:03,00:58:49:11,"sometimes you have calendar has the same, you know, it's just different to be for a man to be involved in the church, you know, and to be involved in these activities plans."
Unknown,00:58:49:13,00:58:53:24,"Yeah. So,"
Audrey Winter,00:58:53:27,00:59:12:03,"I think this is talk to the line, but we agree. Basically, when we got married, he was Catholic and I was working for him, and we could not get along at all. And since then we have. Excuse me."
Unknown Interviewer,00:59:12:06,00:59:16:16,But it's okay.
Unknown Interviewer,00:59:16:19,00:59:17:10,Well.
Audrey Winter,00:59:17:12,00:59:29:07,"I mean, he doesn't inject too, you know, like having the Bible study here. And a lot of the times the person enjoys it. I, I think as far as Christian growth, I probably."
Unknown Interviewer,00:59:29:10,00:59:34:24,"Have more growth in you guys. But, but mostly in college, the women that."
Audrey Winter,00:59:34:24,00:59:39:18,"Yeah, right. You know, there aren't too many memorable. They're involved, but they're, you know."
Unknown Interviewer,00:59:39:18,00:59:45:28,"Standoffish. That's, I don't know."
Audrey Winter,00:59:46:01,01:00:11:12,"It's just strange. Like in your congregations, in any church, there may be one of them. And I think it's maybe we've noticed our weakness faster, that maybe we are not all but three. But the ones that are there know we need someone else to that will ever face. And God. And I mean, you know, he's he's the only one that's been changing every human being let you down in one way or another."
Audrey Winter,01:00:11:15,01:00:36:20,"You know, and business, you know, knowing that you always have heaven, no matter if everyone else in the world is keeping. And he'll listen whether you're ranting and raving or crying. I mean, he's always there and he always has an answer. You might not always be the answer that you think it should be, but in the end, it always works out."
Audrey Winter,01:00:36:23,01:00:39:03,Even if you break your know.
Unknown Interviewer,01:00:39:05,01:00:42:08,"And that's just to slow you down a little, right? True."
Unknown,01:00:42:10,01:00:50:11,You do. And.
Unknown Interviewer,01:00:50:14,01:00:58:29,They have pretty good playing together and oh I found some hate there. Any jealousy between the middle Eastern.
Audrey Winter,01:00:59:02,01:01:12:22,"I mean you know for almost seven years that they in here comes in a monster home away and that she's very overprotective. Anyone else? She just acts like his mother, like."
Unknown Interviewer,01:01:12:23,01:01:14:01,"Oh, she."
Audrey Winter,01:01:14:06,01:01:16:20,"Runs right in when I go, oh, don't do that."
Unknown Interviewer,01:01:16:23,01:01:18:18,"Oh, know I'm sorry."
Audrey Winter,01:01:18:21,01:01:26:05,For your son ever being with her. She. Of course she. When she says it's all right.
Unknown Interviewer,01:01:26:07,01:01:45:01,"Yeah. Oh, look at record. That's cool. Please get a fresh. Oh, that's all right. It's stayed in I think it. Where you're."
Audrey Winter,01:01:45:03,01:01:47:18,Oh in. They're missing it. I can't figure that out.
Unknown Interviewer,01:01:48:20,01:02:02:26,yeah. She that's mostly most of the questions.
Unknown Interviewer,01:02:02:28,01:02:13:04,"On she they don't give me an talk about,"
Unknown,01:02:13:06,01:02:15:03,Know. Oh. See.
Unknown Interviewer,01:02:15:06,01:02:31:28,Here's where I could ask you. How would you compare the life of her rural women with that of urban women? Capital. Yeah. Just. Would you rather live in a city than out in a rural area?
Audrey Winter,01:02:32:00,01:02:54:18,"There are times that I miss pretty good. I miss, I guess the point that I really miss is being able to go down and just spend like an hour or two just looking in shock and enjoying, you know, you're once in a great while, like some of us women will go to school, parents spend now, this is just fantastic to be away and to look at it."
Audrey Winter,01:02:54:18,01:03:18:28,"Styles. I mean, a lot of times we're out of touch with a lot of things like that. But Saint Mary's is real limited on what they have. You know, on buys and bargains, you know, just anything. And I miss being able to just window shopping and just a lot of things like up here, you realize, oh, well, I need a pastry brush and, you know, I'm going to get a pastry brush when I go to town."
Unknown Interviewer,01:03:19:02,01:03:19:23,Yeah.
Audrey Winter,01:03:19:25,01:03:41:14,"You get in town and you have your grocery shopping. Do you have different errands to run? And by the time that you get there, you're so exhausted and done so much, you're just ready to go home. Is that what you wrote? Yeah, right. You know, in, in in a city, if you want something, you feel good out of town on to it and you'll just run right down there and do it."
Audrey Winter,01:03:41:16,01:03:56:23,"If you run out of yarn, we just run to the store and bring back know well here. Sometimes here in the winter time, it's only like twice of our work. Yeah, yeah. You know, kind of like gets me down. I don't like that too. But yeah, you know that that part of."
Unknown Interviewer,01:03:56:23,01:04:04:04,"It I, I grew up pretty severe winters, a lot of snow. Yeah. We're gonna get snowed in a lot."
Audrey Winter,01:04:04:08,01:04:33:26,"Yeah, they keep us quite out of it now. It's still, you know, it's 25 miles over there, you know, driving next to the river. It's just not something that I don't drive a lot in the wintertime. You know, we get our four wheel drive and I think. I just don't like to drive on snow all that well. And, you know, all of us around here, after the snow really comes, we just kind of go, don't we don't do that much."
Audrey Winter,01:04:33:26,01:04:45:15,"And we try to get different things going around here to be involved in, like playing volleyball. And this year we're gonna try something different."
Audrey Winter,01:04:45:17,01:05:08:25,"I mean, you know, they don't want to be involved. And so when I came to Saint Mary's and I was like in the chorus and things, they weren't even sure that anybody was going to be there for the performance. I mean, you know, the director was really right. I mean, are you going to show up? Oh, you know, well, in the winter, 25 miles to come, you know, you can't depend on everyone."
Unknown Interviewer,01:05:08:28,01:05:10:22,So the winter sounds like kind of a slow time.
Audrey Winter,01:05:10:22,01:05:31:13,"Yeah. Right. And so if the kids are involved in there and they missed the bus, if they have a practice for this sport or that sport, you do, they have to find only one. Their parents have to go get a room driver's education. Like for the kids out here, the parents like Hansen and some the other ones in here, it had to go in 2 or 3 times a week to pick up their kids, take turns."
Audrey Winter,01:05:31:13,01:05:36:18,"I mean, you know, that's a real burden on the parents. Of course, that's the price you pay for living."
Unknown,01:05:36:18,01:05:41:14,Out here to. But I would.
Audrey Winter,01:05:41:17,01:05:42:07,I want Nancy.
Unknown,01:05:42:09,01:05:47:06,And John have more of a challenge and it would be less.
Unknown Interviewer,01:05:47:08,01:05:51:11,"So maybe you would encourage them not to live in a rural area, or really run."
Audrey Winter,01:05:51:18,01:06:04:13,"Right until they decided for themselves. This is really what they want. You know, I'd like him to go and just travel, you know, just, see what what the ocean looks like or."
Unknown,01:06:04:16,01:06:10:14,"You know, I mean, my mom and I, we traveled after dad died each summer."
Audrey Winter,01:06:10:14,01:06:17:28,"We spent, like, three months away from. And we went in California and we just enjoyed ourselves."
Unknown Interviewer,01:06:17:28,01:06:19:15,It makes a difference.
Audrey Winter,01:06:19:17,01:06:24:04,"And, you know, found out with the rest of the world was like, I can look back and say, well, I didn't know I'm."
Unknown Interviewer,01:06:24:04,01:06:29:11,"Going to be able to see a big city and say, I don't want to live there because I've seen one."
Audrey Winter,01:06:29:14,01:06:51:13,"Right? Not because I'm just frightened of the idea of living in a big city. I know what it's like. I don't like it. Yeah. But a lot of these kids around here. They don't have any idea. I mean, this is their world. This valley. They've never. My husband has never been anywhere in all his years of his life."
Audrey Winter,01:06:51:13,01:07:05:09,"I mean, he's, the first time he went to Montana since we've been married. Oh, I mean, you know, he just hadn't went anywhere at all. And so all you really know just. Is this valley and this area."
Unknown,01:07:05:11,01:07:15:26,"He's. You know, I want more than that for my kids. I want him to have a chance. But I have two things inherent in making decisions."
Unknown Interviewer,01:07:15:28,01:07:26:19,"When you were talking about, in Saint Mary's, you were just near the hospital. Do you have good medical service in this area, or is Saint Mary's the closest? It's the."
Audrey Winter,01:07:26:19,01:07:45:07,"Closest. It's improving. They brought a new doctor in in the last, four years or so. But the other doctors there are older, you know, just them and doctors. And it's probably the younger one here and with the newer techniques."
Unknown,01:07:45:07,01:07:50:05,"And he has taught a lot of the other doctors, you know. So but,"
Audrey Winter,01:07:50:07,01:08:05:03,"If he wasn't there, most of the time, the people just they don't want to go there. I mean, if it's going to be in the hospital, they don't really care for the state. Various hospitals because of the, just the attitude."
Unknown,01:08:05:05,01:08:11:12,"Of a lot of the nurses and things in there. There was a man, old Daniel back, that lives down here. He came from."
Audrey Winter,01:08:11:15,01:08:15:04,"Yugoslavia countries or something like that, and he's lived here for years."
Unknown,01:08:15:04,01:08:20:25,"For the first time in his life, he ever had to have anything wrong. He went into the hospital and they had to be."
Audrey Winter,01:08:20:27,01:08:39:22,"Balanced or something. And, he was just so new and so different to I mean, he didn't understand. He's 80, you know, and they were just so cruel to him, you know? Well, just shut up and be quiet, you know, and leave him back there and just, you know, I mean, well, they're in their profession to be merciful for people that need it."
Audrey Winter,01:08:39:22,01:08:47:19,"Yeah, well, they're not. So, so we just as soon go to court or someplace, really, when it came right down to it for hospital. Right."
Unknown Interviewer,01:08:47:20,01:08:50:18,"Yeah. So if it was, unless it was something really slight."
Audrey Winter,01:08:50:24,01:09:12:23,"Yeah. I probably wouldn't go in there. I had to have hand surgery on my hand this summer. And after he rates and sent me to a specialist in Portland and they put me in hospital over there. And the difference in the treatment was so fantastic. I mean, I had never been in any of the hospital, referred to Saint Mary's going to have the children and stuff and, you know, you're treated like a human being."
Audrey Winter,01:09:12:25,01:09:17:21,And I think they've lost the personal touch knowing that they're the only one. So they kind of got you over there.
Unknown Interviewer,01:09:17:24,01:09:22:08,"Well, how did they treat you when you went in to have music?"
Unknown,01:09:23:03,01:09:32:17,"I was in the preschool. I was, you know, they were just summer nights. I mean, you can't say that. All of them were like, when I went in."
Audrey Winter,01:09:32:24,01:09:51:18,"That we had paid $20 a special seat, have the X-rays read by a technician because they assumed that I was going to have twins because I got so big. Fancy. Well, it wasn't. She was a 10th baby. If she'd have been 5 pound baby, I can head her. That would have made a difference. But letting her go over so long is what made it put on all that weight."
Audrey Winter,01:09:51:18,01:10:01:24,"And the X-rays said on there that I could never have full the doctor believe that it was wasn't that way. He was. Oh, anybody can do it."
Unknown,01:10:01:24,01:10:07:04,"Might be a little bit near but we'll do it anyway. So we done it. I mean, you know."
Audrey Winter,01:10:07:06,01:10:21:15,"The other it was his day off and he was out with his horses and he spent all day here. There. He came to visit me at 6:00 in the morning. And that was the only time I seen him until this other doctor came in, which had been my, husband's family doctor for years."
Unknown,01:10:21:18,01:10:26:27,"And he took him outside and he said, now, listen, your wife and that baby, I've been doing something right now."
Audrey Winter,01:10:27:00,01:10:28:24,I'm here. We'll do whatever you have to.
Unknown,01:10:28:24,01:10:32:09,"But he don't know. Let her go on any longer, you know."
Audrey Winter,01:10:32:12,01:10:45:19,"And so he calls him up and he says, you better get up here. This girl's dying. Yeah. So they pair up there and they. Oh, yeah. Well, we've been rush right into emergency surgery right now. You know, here I am. You know, after 17."
Unknown,01:10:45:19,01:10:52:25,"Hours of hard labor, I'm laying there terrified. I don't, you know, and when I got out, you know."
Audrey Winter,01:10:52:27,01:10:58:25,"Of course you going to be kind of babyish at 18, you know, you don't know what's coming off of you in the first place."
Unknown,01:10:58:27,01:11:06:01,"And they were some of them were really nice, like I said. But other ones, they come in and."
Audrey Winter,01:11:06:03,01:11:21:12,"They, I didn't know that I was supposed to have a binder on. Hold your them together when you have something like that. And they just took me over on my side. Well, my insides just went flat with me. They go, oh, yeah, well, we'll find her on her. Oh, you know, I mean, this was her attitude. Oh, well, flop her back over."
