speaker,start,end,text
Helena Cartwright Carlson,00:33:25:00,00:33:31:24,"Though, look at them all here. That's where I want the water."
Unknown Interviewer,00:33:31:27,00:33:35:18,Yeah. And those. That's the. That's not your fault. That's.
Helena Cartwright Carlson,00:33:35:24,00:33:49:22,No. You ever had any kind of potato growing in Missouri? Does sweet potato.
Unknown Interviewer,00:33:49:24,00:33:55:25,"I don't know if I could along here really, really."
Helena Cartwright Carlson,00:33:55:28,00:34:09:23,"I had a big, long philodendron in there, and it. Oh, it was real pretty wound around there. one of my grandsons was sleeping here one night. I don't know what he did. Threw his arm around, I guess. Broke it all. So I had to stack something else."
Unknown Interviewer,00:34:09:23,00:34:10:29,But I put it in the.
Helena Cartwright Carlson,00:34:10:29,00:34:14:13,Can out through its growing mill.
Unknown Interviewer,00:34:14:16,00:34:17:05,"And you have a mason here? Fern in there, too?"
Helena Cartwright Carlson,00:34:17:07,00:34:21:23,"Yeah. Get some of that other. That's just imitation, I guess. I bring."
Unknown Interviewer,00:34:21:26,00:34:23:10,A take it out.
Helena Cartwright Carlson,00:34:23:10,00:34:28:11,Pretty soon. This Lima potato.
Unknown Interviewer,00:34:28:14,00:34:37:03,"Have you ever had any awards, honors or ribbons? Well."
Unknown Interviewer,00:34:37:05,00:34:37:16,Of course.
Helena Cartwright Carlson,00:34:37:16,00:34:48:01,"I was PTA president for a long time, and I did. I got a life, Kim, on that one."
Helena Cartwright Carlson,00:34:48:03,00:34:58:02,"But, yeah, I used to give speeches at the institute, and I got, started in the beginning and wound up and got my diamond pin through."
Unknown Interviewer,00:34:58:07,00:35:00:13,Oh.
Helena Cartwright Carlson,00:35:00:16,00:35:09:10,"For, got the bronze, the silver and gold. And then we we work for the diamond, and I got them all."
Unknown Interviewer,00:35:09:13,00:35:10:29,What's WAC to you?
Helena Cartwright Carlson,00:35:10:29,00:35:35:27,Women's Christian Temperance union. And we had speech contests. I remember I used to go to him and I sit there and just practically sweat when I watched the women getting up there and reciting these things. You to go to school. Horrible. How wonderful I can do that. Was scared to death for fear they forget. You know I never can do that.
Helena Cartwright Carlson,00:35:35:29,00:35:52:12,"So somebody asked me, said why don't you take part of hottest new thought just scares me to death. So they persuaded me to learn it. We a scripture to begin with. Learn one and try it. My one. And so the."
Unknown Interviewer,00:35:52:12,00:35:54:15,"World amazed yourself,"
Helena Cartwright Carlson,00:35:54:17,00:36:05:26,"Yeah, I scared herself on that one. So then I thought, well, if I can do one, if I do, you know. So I did my one. Thank you. But I'm going up, you know."
Unknown Interviewer,00:36:05:29,00:36:10:12,And one every time I tried did you feel gradually more confident.
Helena Cartwright Carlson,00:36:10:12,00:36:13:06,Oh yeah. Finally it didn't bother me.
Unknown Interviewer,00:36:13:08,00:36:17:03,After winning all those times. I guess you.
Helena Cartwright Carlson,00:36:17:05,00:36:27:14,The last one to get the diamond one we had to. That wasn't scripture. That had to be oratorio or what you call it. You know.
Unknown Interviewer,00:36:27:16,00:36:40:05,"That was a little harder, I bet. Yeah, that's me, I because I am I have a hard time speaking in front of people and I wonder if maybe with practice you just."
Helena Cartwright Carlson,00:36:40:05,00:36:41:06,You could.
Unknown Interviewer,00:36:41:09,00:36:47:11,"Get better. But I don't know, you sound exceptional without your, you know, winning."
Helena Cartwright Carlson,00:36:47:11,00:37:16:04,"Well, I've had a lot of, to begin with. I was, I really was shy, you know, I was born that way. I was shy, in fact, when I went to school, my sister, I always figured I was the dumb one, you know, in the family. And, my sister was the smart one. So when we went to high school, why, I was one to sit beside her so as to get moral support or maybe something else."
Helena Cartwright Carlson,00:37:16:06,00:37:19:07,All along. We never cheated. We didn't. We were tired.
Unknown Interviewer,00:37:19:07,00:37:20:17,You thought she was smarter?
Helena Cartwright Carlson,00:37:20:20,00:37:43:07,"Yeah, because she was smarter and she could help me. So we take the same classes so she could help me study, you know, get study. And we were normal school together, and I was scared to death I wouldn't pass. And then she decided to quit. So I said, well, I do like it. I can't do it alone. What'll I do?"
Helena Cartwright Carlson,00:37:43:09,00:37:57:10,And imagine my all I can just remember yet how hilarious and joyful I felt when I made the Science club. Because that was as close student and I made it on my own.
Unknown Interviewer,00:37:57:10,00:37:57:22,Oh what?
Helena Cartwright Carlson,00:37:57:22,00:38:02:02,"Plus student s s plus. Oh, excellent."
Unknown Interviewer,00:38:02:04,00:38:03:16,"Oh, excellent."
Helena Cartwright Carlson,00:38:03:16,00:38:27:12,"Excellent. Oh, excellent. Student. And here you can be a member of that club. Unless you were an excellent student and a s pluses almost straight through. And on my own. I did it. And you just know what that did to me. I found out I had a brain tumor and the ability, you know, and."
Unknown Interviewer,00:38:27:12,00:38:30:10,Then you you felt pride and thought you you could go.
Helena Cartwright Carlson,00:38:30:10,00:38:47:08,Was satisfied then that I had did have something on my own that I could work by myself. You know. And it was it was just really I can just think yet how happy I was when I found out that I didn't have to depend on somebody else.
Unknown Interviewer,00:38:47:08,00:38:49:27,To get our sister.
Helena Cartwright Carlson,00:38:49:29,00:39:21:29,"Home. And it was kind of funny. But then I went home. And then those days, of course. And, we were rich. We didn't have a lot of money. So I went to summer school, got a job at six weeks of summer school to teach her six weeks or nine weeks that first year, taught school, had 24 kids, all grades."
Helena Cartwright Carlson,00:39:22:01,00:39:23:19,Wow.
Unknown Interviewer,00:39:23:22,00:39:27:28,"So once you found out you had the ability, you really went through."
Helena Cartwright Carlson,00:39:28:00,00:39:45:00,"And then I went back to summer school next summer and got another job kept on. And then I decided that I was missing too much fun. And so I said I was going to take a year off and go to school because I don't have my picture in the paper, and I wanted to see what they call me."
Helena Cartwright Carlson,00:39:45:00,00:40:10:07,"You know, they put nicknames with them and everything, and their pet peeve and their little choices this time. So I always enjoyed looking into annuals, and I wondered, what do they say about next year? So I wanted to be sure and be in on it. So I decided to, go to school at year and so I could just be right there with the rest of them and do like the rest of them did."
Helena Cartwright Carlson,00:40:10:07,00:40:34:03,"And. Over the year, my dad called up and said, would you consider coming up teaching because, teacher had to leave the whole school and I needed a teacher, and, oh, dear. And then I agreed. And of course, I did get my picture in the paper, so I didn't get any of these. Little did I."
Unknown Interviewer,00:40:34:03,00:40:35:26,"Mention,"
Helena Cartwright Carlson,00:40:35:28,00:40:40:01,"This, that all of it meant I had to go to summer school before I could."
Unknown Interviewer,00:40:40:03,00:40:43:20,Graduate. and so I missed it.
Helena Cartwright Carlson,00:40:43:21,00:41:11:06,"I always felt kind of sad about because I thought I was having a lot of fun. Yeah, this broken tooth here, I had, we putting on a clown act campus, and that was pretty new. I like to be clown. And, and they decided that we'd have a boxing bout, and there was one girl that was real short and kind of broader than I know her tall, skinny."
Helena Cartwright Carlson,00:41:11:09,00:41:38:23,"So we were going to have a boxing bout, and, we were to, Have a knockdown, but we were to just, you know, box for two rounds. And then she was to give me, put me out because that would look familiar. The little one put the big one down. Right. Yeah. So it worked out fine. And, but she did well enough, and she gave me a swift uppercut."
Helena Cartwright Carlson,00:41:38:25,00:41:43:17,"Oh, that was really nice. We're supposed to do a kick. You don't feel."
Unknown Interviewer,00:41:43:20,00:41:44:06,So bad.
Helena Cartwright Carlson,00:41:44:13,00:41:46:08,And sharp. My teeth.
Unknown Interviewer,00:41:46:11,00:41:50:12,She kicked it when she hit you. She must be really important to you. And she.
Helena Cartwright Carlson,00:41:50:12,00:41:50:24,Pretty.
Helena Cartwright Carlson,00:41:50:24,00:41:53:05,Decent. Built.
Unknown Interviewer,00:41:53:07,00:41:54:19,And what did you do to her?
Helena Cartwright Carlson,00:41:54:22,00:42:14:14,"I think it was as four seven in the act. But I'd like to get another one for you. And then when I found out, it really my dues. And I've had to put up with that all these years for her. I think her name was Gladys Knox. Oh, my God, boy, she sure had it all right."
Unknown Interviewer,00:42:14:16,00:42:18:14,"Sure did. Oh, I wonder what that did to her hand."
Helena Cartwright Carlson,00:42:18:16,00:42:19:25,I hope it hurt.
Unknown Interviewer,00:42:19:28,00:42:22:12,Yes. I didn't know you could do that.
Helena Cartwright Carlson,00:42:22:12,00:42:33:08,She just came right up to your own desk. Helped me the gym. And she wasn't supposed to have done it yet. We were supposed to have her in a couple of rounds before.
Unknown Interviewer,00:42:33:11,00:42:37:02,"And she wasn't even supposed to hit you. Really? Oh, no."
Helena Cartwright Carlson,00:42:37:05,00:42:37:26,Not really.
Unknown Interviewer,00:42:37:27,00:42:41:12,"So. Well, she, an accident or do you like it?"
Helena Cartwright Carlson,00:42:41:12,00:42:46:08,"So she just hit harder, and she thought she was going to."
Unknown Interviewer,00:42:46:10,00:42:53:13,Get funny how that little things. And then you can just discard them.
Unknown Interviewer,00:42:53:16,00:43:16:13,"Well, I better start with a few of these questions. Your life really sounds fascinating. Maybe we can get into a little bit more with some of these. I hope they don't take us off the track. what are some of the advantages, or maybe even disadvantages of moving in here, like in a rural area like here."
Helena Cartwright Carlson,00:43:16:16,00:43:18:29,Than the rural area?
Unknown Interviewer,00:43:19:01,00:43:24:04,"Well, living in a rural area, this considering this being a rural."
Helena Cartwright Carlson,00:43:24:04,00:43:38:26,"Area or a rural area. Well, of course, I was brought up on the farm and when we lived a year and a half in Spokane, we didn't like it. We were just, all of us, just wild to get back on the farm."
Unknown Interviewer,00:43:38:28,00:43:40:16,There was the big city and.
Helena Cartwright Carlson,00:43:40:16,00:43:45:19,"You know, big city. We didn't like the big city. Nothing about the big city, did we?"
Unknown Interviewer,00:43:45:19,00:43:48:21,Like what didn't you like just the crowds or.
Helena Cartwright Carlson,00:43:48:22,00:44:14:26,"Oh, I don't know. We didn't like the sidewalks. We didn't have the freedom that in a big we had a big play yard too. But, I don't know. Of course, I enjoyed school there too, in a way, but I don't know, I guess when you you've got the farm in your blood, you've got farming your blood, and there's just no nothing really quite big place there."
Helena Cartwright Carlson,00:44:14:26,00:44:23:17,"But that's what I. That's why I like this, small town to a big city. But anyway, I like close to the earth."
Unknown Interviewer,00:44:23:21,00:44:29:21,Is close to the earth.
Unknown Interviewer,00:44:29:23,00:44:40:05,"Just trying to think more. Definitely. What? What exactly that would be that, you know, attraction for living in, a farming area. Of course."
Helena Cartwright Carlson,00:44:40:05,00:45:06:00,"Up there we had, we had skates and we we could go skating in their backyard. But when we got out on the farm, we could take a sled and coast down the big long hills. Nobody would see us. We didn't cross anybody's land. We were out in our open, and that was ours. We could have our dog, but you can't very well have in town."
Helena Cartwright Carlson,00:45:06:02,00:45:28:11,"Of course, this little stray kitten had come. We adopted it. This little chicken had come. We adopted it. And when we moved down the farm was we going to take the little chicken? This name was Becky and my kittens name was Tommy. So tell me. And Becky came to Troy with us and you know, that little thing laid eggs?"
Helena Cartwright Carlson,00:45:28:18,00:45:41:01,"till. Well, I don't know how old she really was. She got crippled up with arthritis. Everything she followed us around was like, oh, yes, ma'am, we are a little brown ham. Oh."
Unknown Interviewer,00:45:41:01,00:45:46:05,"How cute. So really, it's the city. Life is just awfully restricting."
Helena Cartwright Carlson,00:45:46:08,00:45:49:28,"You know, it was too alive."
Unknown Interviewer,00:45:50:01,00:45:55:21,That's interesting. Do you consider this the same way. Do you miss the farm now would you like to be on.
Helena Cartwright Carlson,00:45:55:21,00:45:58:01,Oh yeah I really would wear this.
Unknown Interviewer,00:45:58:01,00:46:03:24,"You probably feel the same way. This is the city. And you're, you know that's what I said, I wished I was out."
Helena Cartwright Carlson,00:46:03:24,00:46:18:07,Of where I could let the dogs be outside without having the marshal down my neck. I have the cats outside.
Helena Cartwright Carlson,00:46:18:10,00:46:28:22,Some point we were children and we played like children. We were coerced into taking ballet dancers.
Unknown Interviewer,00:46:28:25,00:46:30:00,We do what you want.
Helena Cartwright Carlson,00:46:30:03,00:46:52:12,"We could do what we wanted to. And we didn't have a lot of money to buy Morton toys because they didn't probably even have moved in as far as it goes. But we concocted our own. And I remember one of the things that we had just loads of fun. In fact, I could see a stream of water going down there."
Helena Cartwright Carlson,00:46:52:12,00:47:13:13,"Yeah, what? I just almost have a urge to get out and wade in a, When I watch the kids down over here damming up these little streams that go along. We did used to do with them those streams, you know, and just had more fun floated loose from those little pieces of bark and."
Unknown Interviewer,00:47:13:16,00:47:24:07,"But I had the idea, too, that on a farm, you have a lot of farm responsibilities where you don't have as much time to play, because we had lots."
Helena Cartwright Carlson,00:47:24:07,00:47:47:15,"Of time to play. But yes, we did. We had to work because the farm that the folks got didn't have very much in cultivation. It had trees that grew almost to the house, so they had to clear the land, and we had to pick up sticks and broom bonfires and week. Right? Just like kids do now thing until we arrived."
Helena Cartwright Carlson,00:47:47:18,00:48:21:19,"But now, when I think back why I love to go out and and burn now and pick up sticks is was instilled in me I guess, you know. But at the time we thought we were being abused and I know dad had a, well, they call it a stone ball or horse. Pulled it around, you know, and on that we put some sticks and things like that before so we wouldn't have to carry or, and they had my dad had cows."
Helena Cartwright Carlson,00:48:21:20,00:48:44:06,"That's one reason why I came here, because, he said if you ever found a place where they could raise both grain and hay, he's going back on the farm. And when he came down here, this is this place. Edward advertised for sale, and he came down, and sure enough, they could raise grain and they could raise hay."
Unknown Interviewer,00:48:44:08,00:48:44:19,That was.
Helena Cartwright Carlson,00:48:44:19,00:48:46:00,Troy. That was Troy.
Unknown Interviewer,00:48:46:02,00:48:47:16,And that's what attracted him here.
Helena Cartwright Carlson,00:48:47:17,00:48:48:10,Hot attracted.
Unknown Interviewer,00:48:48:10,00:48:48:24,You here?
Helena Cartwright Carlson,00:48:49:00,00:49:15:19,"Oh, okay. Well, there wasn't very much just really, it was just the meadow was in cultivation and all the hills around were covered with trees. So they had to cut the trees to get more land into cultivation. You know, and have these cows and of course, they, Well, I guess I don't know what they did for water before we got there anyway."
Helena Cartwright Carlson,00:49:15:22,00:49:41:29,"Or you say, had a dog. Well, maybe I don't. I don't recall. Anyway, he had a drill, a well drilled, and there was this little saying that owner needs. So it filled up. So he never had a very deep well. So we didn't have a lot of water. But now we had enough for the horses. And then down below there was some spring and that was for the cows."
Helena Cartwright Carlson,00:49:42:01,00:50:06:08,"Go down Marietta, put in a handful. This group that we had at the house with a handful, but that was the well and the one down below. Was it, he didn't have been ready to make a. Well, there. And that was for this dog. My mother used to say that had his council spoiled. He said they want really deep water to go and drink."
Helena Cartwright Carlson,00:50:06:08,00:50:10:05,I would come then and.
Helena Cartwright Carlson,00:50:10:07,00:50:11:05,There was a troop.
Unknown Interviewer,00:50:11:08,00:50:14:12,"Was not very far from here that you farm? No, it was."
Helena Cartwright Carlson,00:50:14:12,00:50:16:00,Just out three miles.
Helena Cartwright Carlson,00:50:16:28,00:50:38:07,"And we, we didn't keep it. We let them sell it. my sister and I, we've just hated ourselves ever since. But my husband wasn't interested in farming. He had worked so hard ever since he was just a little boy farming that he just wanted to get off the farm. And he was really."
Unknown Interviewer,00:50:38:08,00:50:45:07,"Interested in getting a farm. Now, how about a farm now? Or maybe you and your sister get a farm. A new far."
Helena Cartwright Carlson,00:50:45:08,00:50:54:00,Right niece wants to get a farm. So then she wants to get that one. But that's the same. Like we're gonna be able to.
Unknown Interviewer,00:50:54:02,00:50:55:02,Wouldn't that be nice?
Helena Cartwright Carlson,00:50:55:03,00:51:22:08,"Yes it would. Oh, dear. All memories up there. We had a a meadow down there, and that was, what we played where you call them fancy ladies. They were high weeds came out when you pulled them up and held about like this. They looked like they were just dressed in, you know, fancy dresses. we take hollyhock flowers, pants for them."
Helena Cartwright Carlson,00:51:26:01,00:51:37:25,"We just had more fun with those. And, I know my sister had a wonderful imagination, so we kept paper dolls by the hundreds. That was the catalogs."
Unknown Interviewer,00:51:37:27,00:51:38:25,we catalogs.
Helena Cartwright Carlson,00:51:39:01,00:51:58:13,"Oh, there we, bill, I don't under the trees. I see we have trees there. We have one tree out there. Yes. That's over. That was our riding horse. Oh, we rode it. What? It was a little enough, so finally got a permanent build on it. And so we rode that jump."
Unknown Interviewer,00:51:58:16,00:52:04:06,But you made the bend in the crew would almost be almost too many memories. Do you think.
Helena Cartwright Carlson,00:52:04:09,00:52:09:02,There's an awful lot of memories? That's for sure.
Unknown Interviewer,00:52:09:05,00:52:09:07,oh.
Helena Cartwright Carlson,00:52:09:10,00:52:30:23,"That's great. These little squirrels that their dad cut down a tree and there were these little squirrels, maybe squirrels in there. I don't know, some of them got killed when the tree fell or what. But anyway, there was two of them, and I had to go to them. And they were the great escapes you could ever imagine there."
Unknown Interviewer,00:52:30:23,00:52:31:27,Were you eating them?
Helena Cartwright Carlson,00:52:31:27,00:52:35:04,"Oh, you."
Unknown Interviewer,00:52:35:06,00:52:37:27,"You've always been an animal lover, haven't you?"
Helena Cartwright Carlson,00:52:37:28,00:53:01:13,"That's for sure. And those little things with Chase around me like I was a trunk of a tree. They chase each other just like running around a tree. They go up on the shoulders, up on your head and down there until they get tired. And then I had a special dress that they like. They had great big pockets, great time in those pockets to sleep."
Helena Cartwright Carlson,00:53:01:13,00:53:04:29,So I go around with a squirrel in each pocket.
Unknown Interviewer,00:53:05:01,00:53:12:17,Did they live in the tree? And you just came out and fed them? I kept them in the house. You kept them in the house? In a cage?
Helena Cartwright Carlson,00:53:12:20,00:53:26:26,"No, maybe just loose. But they they did have a box there that I could keep them in. It was so funny about those little things. You know, when I give them food, they'd always soak it water first."
Unknown Interviewer,00:53:26:29,00:53:30:24,"Oh, you must have never had cats to bed with."
Helena Cartwright Carlson,00:53:30:24,00:53:37:18,Squirrels with cats? Where in the house of cats? Or outdoor cats?
Unknown Interviewer,00:53:37:20,00:53:40:16,"Oh, I've never heard of a squirrel being a pet."
Helena Cartwright Carlson,00:53:40:19,00:54:06:21,"Yeah. They were. They both got sick, they got diarrhea, and I was just terrible. Felt terrible about that. I think I'd and I got careless. Let them have some milk and diarrhea. So they had a medicine at that time we took out called Mother Crow and then the castor oil. So I don't want them with castor oil, one with another crow."
Helena Cartwright Carlson,00:54:06:24,00:54:30:15,"One of them died. I don't know which one never did find out which were, but so I only had the one left. And then when I got ready to teach that, one mother said, well, meanwhile, the little rascals, knowing the stairs Gypsy. And she said, got to get rid of that squirrel because I can't take care of that squirrel that ever, you know."
Helena Cartwright Carlson,00:54:30:17,00:54:46:10,"So I just buried my heart out in the woods just about. And took that squirrel out, you know, left him. I went out every day. I'd whistle, become, it rope and play with me. No need to curl up my little sleep."
Unknown Interviewer,00:54:46:12,00:54:48:09,And you think he learned to live out there.
Helena Cartwright Carlson,00:54:48:09,00:55:07:00,"In the water like he did? He got, At least I hope he did. Anyway, I don't know how long it was that I went out there and took him in. He'd come there, he got little, so it took me longer to call him in, and he'd come up to, you know."
Unknown Interviewer,00:55:07:03,00:55:09:04,"Help me recognize, you know."
Helena Cartwright Carlson,00:55:09:07,00:55:31:06,"Yeah, he knew it was me. But it take him longer to be here, you see. And then when it came, pretty unique and down, you know, way about there. One day I come with old and he never did come or seem to me like. Then I kept going and seemed like it did come back once more after that."
Helena Cartwright Carlson,00:55:31:06,00:55:35:14,And then I couldn't get him anymore. So either you got while or something.
Unknown Interviewer,00:55:35:21,00:55:39:01,Sounds like he just went right back to the wild.
Helena Cartwright Carlson,00:55:39:03,00:55:43:02,"And it was early in the fall so he could go, I think, you."
Unknown Interviewer,00:55:43:02,00:55:49:05,"Know, so like he was just getting more and more back to nature. Yeah."
Helena Cartwright Carlson,00:55:49:07,00:55:57:00,And that was one of the hardest things I to do is to part with that little squirrel girl.
Unknown Interviewer,00:55:57:02,00:56:11:14,"I hate to get back to these questions, but yeah, it's always more fun when you, you know, I always it's that's part of what we want, though. We always. Okay. We just want, you know, your history and we always just."
Helena Cartwright Carlson,00:56:11:16,00:56:12:28,Tell you about working that.
Unknown Interviewer,00:56:12:28,00:56:14:02,We hated.
Helena Cartwright Carlson,00:56:14:04,00:56:35:22,"But it's just you're not just lose that job. But, my dad, of course, was very proud of his dairy cows and carrots were supposed to be very good for cows. So we put in stock carrots, putting quite a large garden stock for, carrots for the cows."
Unknown Interviewer,00:56:35:24,00:56:38:27,People can eat them. They just for years you can
Helena Cartwright Carlson,00:56:39:00,00:56:58:28,"But they were extra big and everything I guess they grew. They did they really. But they call it the stock carrots. I don't know, as I recall, they were good eating too. But anyway, I guess they were as sweet as the garden carrots. Maybe. Anyway, did we hate that? We had to get it on our hands. Knees?"
Helena Cartwright Carlson,00:56:59:00,00:57:12:09,We've been those carrots that we hated and we made so much fuss over that they finally gave up baby carrots. I thought they were good. That was good to me.
Unknown Interviewer,00:57:12:12,00:57:18:12,That sounds like quite a job. It was all the carrots for all that cattle to do.
Helena Cartwright Carlson,00:57:18:15,00:57:37:18,"It was quite a job and we raced here today. It was hot crawling in that all dried, you know. We had to walk to school. It was about, our our place. We were so moved."
Helena Cartwright Carlson,00:57:37:20,00:58:05:21,"I don't know if it's my old, my older half. We went. I would imagine when we walked to school home, we then we we went to high school down here. Why? We danced. And when we'd get hungry or we'd get homesick, which we got homesick quite often. But I go home, we walk all three miles, you know."
Unknown Interviewer,00:58:05:23,00:58:07:06,What did you say? You bet.
Helena Cartwright Carlson,00:58:07:09,00:58:14:16,"Oh, some. The families just expected the country kids to come in and they fixed up a room for them."
Unknown Interviewer,00:58:14:18,00:58:18:24,And that's called that. I'm learning to work.
Helena Cartwright Carlson,00:58:18:27,00:58:28:02,"And we had our little stove, and we considered everything there. So we were supposed to do our own cooking, do our own dish, I think in our little room, had a."
Unknown Interviewer,00:58:28:02,00:58:33:04,"Bed and so I tell you what, your family, I expect to them."
Helena Cartwright Carlson,00:58:33:06,00:58:36:01,"Who always liked it as most anytime, I guess."
Unknown Interviewer,00:58:36:01,00:58:39:11,But they didn't worry about you. They knew you were out betting.
Helena Cartwright Carlson,00:58:39:16,00:59:02:15,"Yeah, they knew we were where we worried they'd gone. Got a place for us with a nice family. And when we were there, we were there to go to school. We didn't stay weekend was we just, with them during school? In fact, when it was nice and we could go out, we walk back and forth all the time, which is back to the winter, when the road."
Unknown Interviewer,00:59:02:17,00:59:04:15,When it was too hard to get home.
Helena Cartwright Carlson,00:59:04:17,00:59:32:10,"Otherwise, we walked back for school. We didn't want to stay. It was terrible. We hated to, I don't think either one of us was happy in high school. Yeah, we were from the sticks and the town kids were snooty and they had their their fame, their things that they liked to do. And we didn't do. We weren't interested in them."
Unknown Interviewer,00:59:32:12,00:59:34:16,They had all the other different one.
Helena Cartwright Carlson,00:59:34:18,00:59:36:18,Completely different.
Unknown Interviewer,00:59:36:20,00:59:39:15,And they were kind of.
Helena Cartwright Carlson,00:59:39:17,00:59:41:14,we were from the country. We were country.
Unknown Interviewer,00:59:41:20,00:59:46:21,So country picks. And they thought they were sophisticated.
Helena Cartwright Carlson,00:59:46:23,01:00:22:05,"so I knew I didn't like high school. We finished in three years. There were three years too much even for me. But, a lot of them look back on their high school days, you know, happy with and happy. What fun they had. Really fun. But I make good grades, you know, and I'm sure that if that were, if they they had a valedictorian at that time, my sister would have been a go see and and then a friend of ours, she was a whiz to they would have been there, but they were girls from the country."
Helena Cartwright Carlson,01:00:22:08,01:00:27:12,So probably that's why they didn't have big dreams.
Helena Cartwright Carlson,01:00:27:14,01:00:30:10,"I don't know. Anyway, that's where it was."
Unknown Interviewer,01:00:30:12,01:00:36:17,"How how did your family life, now compare to, when you were child?"
Helena Cartwright Carlson,01:00:36:20,01:01:14:23,"Did. Yeah. I started to tell you about this, this article that I read that, when I think back in my childhood on the farm. Listen, we had, no pressures, nothing like that. I feel sorry for the kids. Well, a lot of them, because they were allowed to be children. They've got to go, and they've got to go to Girl Scouts and Boy Scouts and, the parade to ballet and music in."
Helena Cartwright Carlson,01:01:14:26,01:01:15:24,All and all.
Unknown Interviewer,01:01:15:27,01:01:18:03,They have to be. They're going to be entertained.
Helena Cartwright Carlson,01:01:18:03,01:01:27:15,"They gotta have something to entertain them, to fill their time. We had no time to waste. We didn't need to have anything read our all. And,"
Unknown Interviewer,01:01:27:18,01:01:30:27,You kind of made your own world. Instead of having somebody.
Helena Cartwright Carlson,01:01:30:29,01:01:45:28,"Who, you know, and I feel sorry for the kids still that aren't allowed to just be kids. Simply like kids, for instance, these little girls that have to wear early bras when they have nothing to brighten."
Helena Cartwright Carlson,01:01:46:00,01:02:00:12,"And those little second graders that can't think of anything but their boyfriends, their girlfriends. We didn't worry about that. I don't ever remember even thinking that we were just kids. Were you?"
Unknown Interviewer,01:02:00:14,01:02:05:14,So kids nowadays are getting a lot of responsibility real early and.
Helena Cartwright Carlson,01:02:05:14,01:02:16:28,"Too much to make them grow up, grow too fast. I don't know if they're making them do it, if it's the way they're taught that this was just the time. So I don't know who."
Unknown Interviewer,01:02:17:02,01:02:20:06,That girl in. Interesting. Good. It certainly is true. You can see it.
Helena Cartwright Carlson,01:02:20:13,01:02:46:27,"But you think of it. You watch, you know, like this grandson that stays with me. He's 13 now. And last summer this little boy crossed the street. Now they were playing like I think kids would play. They would out. They built roads. Of course, you read your put your head when they started hauling it over and the neighbors don't it."
Helena Cartwright Carlson,01:02:46:27,01:03:11:11,"The next clue. told them they weren't home or yard away at least. And here I was, gone. And they just took wheelbarrows, the dirt, the precious dirt to hold them, put in the neighbors yard. so I said, that's all going to come back? Got to come back. I needed you don't take the farm away."
Unknown Interviewer,01:03:11:14,01:03:15:22,But how do they do it? Did they bring it back? No.
Helena Cartwright Carlson,01:03:15:24,01:03:20:19,"Still here, but I'll probably get some more of it when frost goes out."
Unknown Interviewer,01:03:20:19,01:03:26:29,The snow goes off right when you live in the city. you have is precious on that soil you have here.
Helena Cartwright Carlson,01:03:27:01,01:03:43:27,"And and our yard here. That was all hauled in and filled in. All of this was just an old dry all the way down. Like there. So we've put in a, wall and had all this dirt called in here to live a little."
Unknown Interviewer,01:03:43:29,01:03:47:27,"I was curious, do you have any, granddaughters?"
Helena Cartwright Carlson,01:03:48:00,01:04:19:22,"We don't, see. Yes, we claim mom, I have three granddaughters, and, seven year olds by, by proxy. This way. About that way. You know, my son was married and he had two sons and two daughters. And then he was married again. And, the woman he married has two sons and a daughter. And then they have two sons."
Helena Cartwright Carlson,01:04:19:25,01:04:24:06,"So old, old while we have two grandchildren that way,"
Unknown Interviewer,01:04:24:09,01:04:25:12,If you put them all together.
Helena Cartwright Carlson,01:04:25:12,01:04:28:05,"And you put them all together, consider."
Unknown Interviewer,01:04:28:07,01:04:32:07,I'm just wondering what kind of life you see for for those.
Unknown Interviewer,01:04:33:04,01:04:40:28,"Daughters, for the granddaughters. You know, you were talking about, you know, how life is changed. I wondered how you see their future."
Helena Cartwright Carlson,01:04:40:28,01:05:09:17,"Well, there you see, this one granddaughter is lived with us for a long time, and, she and the and the girl across the street. They had lots of fun, too. And, I tried to keep them just so that way, as much as it was possible to. But, I don't know. There again. Well, then when you get up there, she."
Helena Cartwright Carlson,01:05:09:24,01:05:20:29,"She went away to school. It's. You seem to have mind. You didn't take her too long, for she was looking at the boys."
Unknown Interviewer,01:05:21:02,01:05:22:20,Instead of being a child.
Helena Cartwright Carlson,01:05:22:20,01:05:39:20,"Instead of being a child and just a teenager, she quit school and she had. She has two babies now that her husband is divorced. And the maintenance man. Oh, here's one of the grandsons I love and."
Helena Cartwright Carlson,01:05:39:20,01:05:41:08,Happy about it says posted on that.
Helena Cartwright Carlson,01:05:41:08,01:05:45:00,"Savior. Okay, well, this is Connie."
Unknown Interviewer,01:05:45:02,01:05:45:12,Hi.
Helena Cartwright Carlson,01:05:45:12,01:05:49:11,Hello again.
Helena Cartwright Carlson,01:05:49:13,01:05:55:06,"You're going out to, the country. Where are you headed for?"
Helena Cartwright Carlson,01:05:55:07,01:05:58:15,"I'm headed down the house, kitchen garden store to get groceries and."
Helena Cartwright Carlson,01:05:58:17,01:06:07:18,"Oh. Then are you going up to. You don't know for sure. Well, sometime when you go out now, you can think about. You can bring me some milk."
Helena Cartwright Carlson,01:06:07:20,01:06:07:27,Yeah.
Helena Cartwright Carlson,01:06:07:27,01:06:10:13,You just down the cellar.
Helena Cartwright Carlson,01:06:10:16,01:06:12:08,"Well, if I do, then I'll let you know."
